,source,ref,cand,qual,target,data,2gramBleu,3gramBleu,4gramBleu
355,"美国 国务卿 鲍尔 今天 预测 , 什 叶 派 将 在 即将 举行 的 伊拉克 大选 中 获胜 , 但 他 也 认为 , 由于 过去 伊拉克 什 叶 派 和 伊朗 什 叶 派 之间 并 不 和睦 , 所以 不用 太 担心 什 叶 派 获胜 可能 增加 伊朗 在 伊拉克 的 影响力 .",us secretary of state colin powell today predicted a shiite victory in the iraqi elections but he also assuaged concerns it could bolster iranian influence inside the country because of the past feud between iraqi and iranian shias .,"u.s. secretary of state colin powell today predicted that the shiites in the forthcoming election victory , but he also said that as a result of past iraqi shiite and the shiite does not accord , we need not worry too much shiite win may increase the presence in iraq . ",0.4074,0,"美国 国务卿 鲍尔 今天 预测 , 什 叶 派 将 在 即将 举行 的 伊拉克 大选 中 获胜 , 但 他 也 认为 , 由于 过去 伊拉克 什 叶 派 和 伊朗 什 叶 派 之间 并 不 和睦 , 所以 不用 太 担心 什 叶 派 获胜 可能 增加 伊朗 在 伊拉克 的 影响力 . u.s. secretary of state colin powell today predicted that the shiites in the forthcoming election victory , but he also said that as a result of past iraqi shiite and the shiite does not accord , we need not worry too much shiite win may increase the presence in iraq . ",0.27324098060899077,0.2109842626789184,0.16445012463613648
356,"越来越 多 的 迹象 显示 , 森 尼 派 回 教徒 可能 抵制 一月 三十日 的 大选 , 也 可能 因为 散播 叛乱 而 被 伊拉克 有关 当局 禁止 参加 大选 .",there are growing indications that sunni arabs will either boycott the january 30th election or will be prevented from taking part in it by the iraqi authority due to a spreading insurgency .,more and more evidence has shown that sunni muslims will either boycott the january 31 election or will be prevented from participating in the election by the iraqi authorities for spreading insurgency .,0.6061,1,"越来越 多 的 迹象 显示 , 森 尼 派 回 教徒 可能 抵制 一月 三十日 的 大选 , 也 可能 因为 散播 叛乱 而 被 伊拉克 有关 当局 禁止 参加 大选 . more and more evidence has shown that sunni muslims will either boycott the january 31 election or will be prevented from participating in the election by the iraqi authorities for spreading insurgency .",0.5149286505444373,0.4290458706744258,0.3365549012661537
357,"鲍尔 在 美国 国家 广播 公司 "" 会见 新闻界 "" 节目 中 说 : "" 即将 主 政 的 新 政府 , 过渡 性质 的 国会 将 以 什 叶 派 占 大多数 .",""" the new government and the transitional national assembly that will come into place will be majority shiite , "" said powell on nbc's "" meet the press "" .","powell said at the abc program "" meet the press that "" the new government , the transitional national assembly by the shiite majority . ",0.6222,0,"鲍尔 在 美国 国家 广播 公司 "" 会见 新闻界 "" 节目 中 说 : "" 即将 主 政 的 新 政府 , 过渡 性质 的 国会 将 以 什 叶 派 占 大多数 . powell said at the abc program "" meet the press that "" the new government , the transitional national assembly by the shiite majority . ",0.4397712572920995,0.3492472345522283,0.2609393099728445
358,"伊拉克 大多数 的 人口 也是 什 叶 派 . """,""" the majority of the iraqi population is also shiite . ""","that's the majority of the population . """,0.5307,1,"伊拉克 大多数 的 人口 也是 什 叶 派 . "" that's the majority of the population . """,0.4288819424803534,0.3357862020913801,0.25916266987614406
359,"什 叶 派 回 教徒 占 伊拉克 人口 的 百分之 六十 以上 , 大部份 是 住 在 南部 和 中部 .","shiite muslims make up more than 60% of iraq's population , and are concentrated mostly in the southern and central parts of the country .",shiite muslims made up more than 60 percent of the iraqi population ; most of them reside in southern and central iraq .,0.5724,1,"什 叶 派 回 教徒 占 伊拉克 人口 的 百分之 六十 以上 , 大部份 是 住 在 南部 和 中部 . shiite muslims made up more than 60 percent of the iraqi population ; most of them reside in southern and central iraq .",0.37350777539778157,0.23328417955474998,3.9701438044582105e-78
360,"森 尼 派 则 是 住 在 中部 和 西部 省份 , 占 人口 百分之 二十 .","sunni arabs , who live in central and western provinces , comprise about 20% of all iraqis .","the sunnis , who constitute 20 percent of the population , live in the central and western provinces .",0.6316,1,"森 尼 派 则 是 住 在 中部 和 西部 省份 , 占 人口 百分之 二十 . the sunnis , who constitute 20 percent of the population , live in the central and western provinces .",0.40102208598815653,0.2700118516201383,0.18543829210530705
361,"目前 领导 森 尼 派 占 多数 的 "" 伊拉克 独立 民主党 "" 的 前 外长 巴 察 基 今天 呼吁 延 后 选举 , 但 鲍尔 说 , 伊拉克 大选 将 如期 举行 .","former iraqi foreign minister pachachi , who now heads the sunni-dominated iraqi independent democrats party , today called for the vote to be delayed but powell said the iraqi election would be held on schedule .","currently headed by a majority of the democratic party on the independence of the former foreign minister , today called for by postponing the elections , powell said that iraq will be held as scheduled . ",0.5000,0,"目前 领导 森 尼 派 占 多数 的 "" 伊拉克 独立 民主党 "" 的 前 外长 巴 察 基 今天 呼吁 延 后 选举 , 但 鲍尔 说 , 伊拉克 大选 将 如期 举行 . currently headed by a majority of the democratic party on the independence of the former foreign minister , today called for by postponing the elections , powell said that iraq will be held as scheduled . ",0.28474739872574967,0.16972307400142894,0.108043996762779
362,"鲍尔 并且 说 , 他 觉得 什 叶 派 控制 未来 的 伊拉克 政府 不 可能 是 意味 着 伊朗 将 操纵 伊拉克 政局 .",powell also said he felt it was unlikely shiite control of iraq's future government would mean it would be run from iran .,powell also said he thought the shiites to control the future government of iraq is not likely to mean that the iraqi lands will be manipulated . ,0.4074,0,"鲍尔 并且 说 , 他 觉得 什 叶 派 控制 未来 的 伊拉克 政府 不 可能 是 意味 着 伊朗 将 操纵 伊拉克 政局 . powell also said he thought the shiites to control the future government of iraq is not likely to mean that the iraqi lands will be manipulated . ",0.24124895481858194,0.1678131093904561,0.1156809589245347
363,"他 说 : "" 我 现在 是 觉得 , 即使 可能 会 有 伊朗 的 影响力 ━ 伊朗 当然 会 试图 影响 伊拉克 政局 , 但 伊朗 和 伊拉克 什 叶 派 彼此 之间 有 很 大 的 歧 见 , 过去 也 有 严重 的 不和 和 冲突 . """,""" my sensing right now is that , even though there may be iranian influence - and iranians will try to influence iraq's political situation , but there is sufficient difference and past serious disagreements and conflicts between iranian and iraqi shias , "" he said .","he said , "" my sense right now is that , even though there may be iranian influence - and iranians will try to influence the iraqi political situation , of course - there is a sufficient difference and past serious disagreements and conflicts between iranian and iraqi shiites . """,0.8431,1,"他 说 : "" 我 现在 是 觉得 , 即使 可能 会 有 伊朗 的 影响力 ━ 伊朗 当然 会 试图 影响 伊拉克 政局 , 但 伊朗 和 伊拉克 什 叶 派 彼此 之间 有 很 大 的 歧 见 , 过去 也 有 严重 的 不和 和 冲突 . "" he said , "" my sense right now is that , even though there may be iranian influence - and iranians will try to influence the iraqi political situation , of course - there is a sufficient difference and past serious disagreements and conflicts between iranian and iraqi shiites . """,0.7682422003713233,0.6985962167215327,0.6473874268073305
364,国际 救援 一 波 接 一 波 时间 渐 不利 海啸 受害者,international aid pours in but time not on tsunami victims ' side,international aid pours in ; tsunami victims racing against time,0.5731,1,国际 救援 一 波 接 一 波 时间 渐 不利 海啸 受害者 international aid pours in ; tsunami victims racing against time,0.4566661957296586,0.3524710308753849,0.2658156069371863
365,"来自 国外 的 救援 部队 目前 正在 亚洲 海啸 受 灾区 空投 食物 与 建立 净 水 供应 系统 , 以 帮助 数 百万 无家可归 与 陷入 饥荒 的 灾民 .",foreign rescue troops are airdropping food and setting up clean water supplies in asia's tsunami-hit areas to help millions of victims left homeless and hungry .,foreign rescue forces currently asian tsunami disaster by air drops of food and clean water supply system to help millions of displaced and trapped victims of famine . ,0.4643,0,"来自 国外 的 救援 部队 目前 正在 亚洲 海啸 受 灾区 空投 食物 与 建立 净 水 供应 系统 , 以 帮助 数 百万 无家可归 与 陷入 饥荒 的 灾民 . foreign rescue forces currently asian tsunami disaster by air drops of food and clean water supply system to help millions of displaced and trapped victims of famine . ",0.3099340466946034,0.19553638670099074,0.12861981016228477
366,"据 统计 , 死亡人数 已 爬升 到 将近 十五 万 人 .",statistics show the death toll has reached nearly 150000 .,figures showed that the death toll has reached almost 150000 .,0.6364,1,"据 统计 , 死亡人数 已 爬升 到 将近 十五 万 人 . figures showed that the death toll has reached almost 150000 .",0.5640760748177662,0.4769060747896939,0.40352786374639904
367,"各国 政府 的 救济 物资 源源 不绝 , 美国 总统 布 希 则 委托 其 父亲 老 布 希 和 前任 总统 柯 林 顿 , 负责 出面 筹 募 民间 的 捐款 .","donations are flooding in from various governments while us president bush has put his father , george bush , and his predecessor , clinton , in charge of efforts to raise private aid .","relief supplies continue to pour in from governments while u.s. president bush appointed his father , bush senior , and former president clinton to be in charge of raising private aid .",0.5714,1,"各国 政府 的 救济 物资 源源 不绝 , 美国 总统 布 希 则 委托 其 父亲 老 布 希 和 前任 总统 柯 林 顿 , 负责 出面 筹 募 民间 的 捐款 . relief supplies continue to pour in from governments while u.s. president bush appointed his father , bush senior , and former president clinton to be in charge of raising private aid .",0.42180891718628,0.2590285542911291,4.323368795086875e-78
